Sender Id,Max of Date Created,Min of Date Created,Average of Amount,recency,frequency,monetary
23011,21/02/2024,06/09/2023,2000.0,50,3,6000.0
23042,13/10/2023,05/10/2023,750.0,181,2,1500.0
23083,07/01/2024,07/01/2024,460.0,95,1,460.0
23120,18/11/2023,18/11/2023,1513.0,145,1,1513.0
23121,03/11/2023,04/10/2023,750.0,160,2,1500.0
23127,29/02/2024,29/09/2023,666.0,42,4,2664.0
23136,18/01/2024,29/12/2023,3048.5,84,2,6097.0
23163,29/02/2024,08/09/2023,154.7,42,4,618.7
23185,12/12/2023,08/11/2023,5295.5,121,4,21182.0
23235,08/01/2024,19/09/2023,1000.4,94,5,5002.0
23260,24/01/2024,03/09/2023,468.3,78,4,1873.1
23265,01/03/2024,28/09/2023,252.4,41,7,1767.0
23285,07/09/2023,07/09/2023,129.0,217,1,129.0
23296,02/03/2024,04/10/2023,281.7,40,6,1690.0
23359,08/10/2023,08/10/2023,997.0,186,1,997.0
23361,05/10/2023,05/10/2023,303.0,189,1,303.0
23382,10/02/2024,10/02/2024,152.0,61,1,152.0
23398,01/03/2024,01/03/2024,190.3,41,1,190.3
23422,03/03/2024,08/02/2024,600.0,39,2,1200.0
23441,31/12/2023,06/09/2023,356.4,102,5,1782.0
23463,21/02/2024,21/02/2024,7000.0,50,1,7000.0
23528,23/02/2024,12/10/2023,580.5,48,10,5805.0
23570,01/03/2024,08/11/2023,1889.3,41,5,9446.7
23576,18/02/2024,02/09/2023,831.4,53,9,7483.0
23600,30/12/2023,12/09/2023,835.0,103,4,3340.0
23604,28/02/2024,19/09/2023,116.7,43,6,700.0
23691,13/10/2023,13/10/2023,305.0,181,1,305.0
23725,13/02/2024,13/02/2024,5000.0,58,1,5000.0
23735,17/09/2023,17/09/2023,7500.0,207,2,15000.0
23780,18/02/2024,24/09/2023,728.0,53,4,2912.0
23811,09/02/2024,14/09/2023,1297.3,62,13,16865.0
23828,27/02/2024,31/01/2024,293.3,44,6,1760.1
23887,27/02/2024,14/09/2023,601.1,44,9,5410.0
23890,13/02/2024,13/02/2024,1220.0,58,1,1220.0
23901,28/02/2024,14/10/2023,485.5,43,6,2913.0
23909,16/11/2023,03/11/2023,683.3,147,3,2050.0
24007,29/12/2023,29/12/2023,759.0,104,1,759.0
24024,08/10/2023,11/09/2023,149.3,186,3,448.0
24052,06/02/2024,11/09/2023,2038.0,65,6,12228.0
24061,24/02/2024,24/11/2023,528.9,47,14,7404.0
24129,13/11/2023,13/11/2023,76.0,150,1,76.0
24146,26/02/2024,07/09/2023,226.4,45,7,1585.0
24267,03/11/2023,03/11/2023,1515.0,160,1,1515.0
24272,03/02/2024,03/02/2024,997.0,68,1,997.0
24344,23/02/2024,06/09/2023,1116.7,48,6,6700.0
24362,04/10/2023,04/10/2023,2000.0,190,1,2000.0
24387,02/01/2024,11/09/2023,333.3,100,3,1000.0
24391,18/01/2024,18/01/2024,3200.0,84,1,3200.0
24435,14/02/2024,20/11/2023,3151.0,57,3,9453.0
24482,23/02/2024,23/02/2024,500.0,48,1,500.0
24500,29/12/2023,09/11/2023,850.0,104,2,1700.0
24502,15/01/2024,15/01/2024,800.0,87,1,800.0
24533,22/02/2024,02/10/2023,1580.0,49,5,7900.0
24536,02/03/2024,17/10/2023,6031.5,40,2,12063.0
24585,14/11/2023,18/09/2023,379.0,149,2,758.1
24611,15/10/2023,13/09/2023,232.5,179,2,465.0
24622,27/12/2023,07/12/2023,1683.3,106,3,5050.0
24636,26/01/2024,10/01/2024,3666.0,76,3,10998.0
24641,19/09/2023,19/09/2023,10000.0,205,1,10000.0
24647,28/02/2024,07/09/2023,777.8,43,9,7000.0
24669,17/02/2024,15/10/2023,1534.9,54,2,3069.8
24683,22/02/2024,03/09/2023,502.6,49,7,3518.0
24694,11/09/2023,11/09/2023,775.0,213,1,775.0
24729,21/02/2024,03/09/2023,320.4,50,17,5447.0
24800,29/02/2024,07/09/2023,4177.0,42,4,16708.0
24873,10/01/2024,12/12/2023,460.0,92,2,920.0
24919,20/10/2023,20/10/2023,1500.0,174,1,1500.0
24954,09/11/2023,06/09/2023,225.0,154,2,450.0
24998,24/02/2024,10/10/2023,476.3,47,4,1905.0
25034,09/01/2024,09/01/2024,500.0,93,1,500.0
25114,16/02/2024,25/01/2024,1750.0,55,2,3500.0
25145,01/03/2024,12/09/2023,422.0,41,5,2110.0
25180,11/02/2024,28/09/2023,259.8,60,7,1818.4
25223,14/02/2024,11/09/2023,4500.0,57,5,22500.0
25242,26/02/2024,21/01/2024,1042.5,45,2,2085.0
25347,11/02/2024,30/09/2023,916.7,60,3,2750.0
25396,01/03/2024,11/09/2023,163.8,41,16,2621.0
25433,19/10/2023,15/09/2023,333.3,175,3,1000.0
25459,06/02/2024,06/09/2023,450.0,65,7,3150.0
25467,09/02/2024,19/01/2024,200.0,62,2,400.0
25490,20/02/2024,20/02/2024,500.0,51,1,500.0
25508,24/11/2023,24/11/2023,100.0,139,1,100.0
25523,29/01/2024,11/09/2023,150.0,73,5,750.0
25566,12/02/2024,16/10/2023,1021.7,59,7,7152.0
25609,21/01/2024,28/09/2023,1176.5,81,4,4706.0
25618,26/02/2024,26/02/2024,495.0,45,1,495.0
25641,07/02/2024,25/10/2023,392.3,64,3,1177.0
25667,30/11/2023,25/09/2023,1136.0,133,5,5680.0
25672,21/01/2024,30/12/2023,1000.0,81,2,2000.0
25677,27/02/2024,27/02/2024,800.0,44,1,800.0
25717,26/02/2024,26/02/2024,3900.0,45,1,3900.0
25735,12/11/2023,25/09/2023,433.3,151,3,1300.0
25771,06/02/2024,03/10/2023,1007.8,65,5,5039.0
25808,01/03/2024,01/03/2024,500.0,41,1,500.0
25835,01/02/2024,01/02/2024,2283.0,70,1,2283.0
25895,16/02/2024,28/09/2023,1647.5,55,6,9885.0
25942,20/11/2023,20/11/2023,4000.0,143,1,4000.0
26026,05/10/2023,22/09/2023,312.5,189,2,625.0
26033,23/09/2023,11/09/2023,569.7,201,2,1139.5
26038,22/02/2024,30/10/2023,1069.5,49,4,4278.1
26114,03/03/2024,03/03/2024,3000.0,39,1,3000.0
26131,05/01/2024,10/10/2023,1000.0,97,2,2000.0
26152,01/03/2024,01/03/2024,192.0,41,1,192.0
26160,21/01/2024,21/01/2024,1000.0,81,1,1000.0
26173,30/10/2023,30/10/2023,1000.0,164,1,1000.0
26175,23/02/2024,05/12/2023,1550.0,48,2,3100.0
26183,25/02/2024,12/01/2024,717.2,46,6,4303.0
26192,05/02/2024,09/10/2023,1327.5,66,2,2655.0
26194,19/01/2024,09/11/2023,365.1,83,15,5477.0
26195,02/01/2024,02/01/2024,2500.0,100,1,2500.0
26207,04/03/2024,19/02/2024,1500.0,38,2,3000.0
26251,16/02/2024,26/11/2023,103.5,55,4,414.0
26258,08/01/2024,19/12/2023,210.7,94,3,632.0
26284,17/10/2023,17/10/2023,1200.0,177,1,1200.0
26343,28/02/2024,05/10/2023,609.2,43,10,6092.0
26345,26/01/2024,26/01/2024,99.0,76,1,99.0
26356,06/11/2023,22/10/2023,120.0,157,2,240.0
26357,04/12/2023,16/11/2023,805.0,129,2,1610.0
26388,09/09/2023,09/09/2023,760.0,215,1,760.0
26407,09/02/2024,08/11/2023,1333.7,62,3,4001.0
26413,21/02/2024,27/09/2023,914.2,50,6,5485.0
26431,13/02/2024,13/02/2024,3000.0,58,1,3000.0
26494,13/02/2024,12/11/2023,88.0,58,2,176.0
26513,22/01/2024,13/10/2023,666.7,80,3,2000.0
26582,02/03/2024,13/09/2023,500.0,40,2,1000.0
26593,11/12/2023,06/09/2023,327.0,122,2,654.0
26616,02/01/2024,02/01/2024,2500.0,100,2,5000.0
26619,29/12/2023,29/12/2023,3800.0,104,1,3800.0
26663,02/03/2024,15/09/2023,1800.0,40,5,9000.0
26708,20/02/2024,05/12/2023,350.0,51,2,700.0
26714,07/01/2024,07/01/2024,304.0,95,1,304.0
26775,27/02/2024,27/02/2024,800.0,44,1,800.0
26782,22/02/2024,23/10/2023,201.9,49,5,1009.6
26801,01/03/2024,14/10/2023,403.7,41,3,1211.0
26806,22/02/2024,16/01/2024,1262.5,49,4,5050.0
26832,20/02/2024,24/01/2024,140.0,51,3,420.0
26834,21/09/2023,21/09/2023,5000.0,203,1,5000.0
26841,25/01/2024,16/09/2023,4175.0,77,4,16700.0
26864,26/02/2024,11/11/2023,771.8,45,6,4631.0
26918,05/02/2024,30/11/2023,1073.3,66,3,3220.0
26921,15/10/2023,15/10/2023,2000.0,179,1,2000.0
26941,03/03/2024,12/09/2023,98.8,39,11,1086.5
26946,01/11/2023,09/09/2023,450.0,162,2,900.0
26953,29/10/2023,29/10/2023,2550.0,165,1,2550.0
26956,24/09/2023,24/09/2023,10.0,200,1,10.0
26973,16/09/2023,16/09/2023,200.0,208,1,200.0
26982,01/02/2024,16/09/2023,499.8,70,4,1999.0
26988,10/01/2024,10/01/2024,460.0,92,1,460.0
26994,15/02/2024,15/02/2024,3795.0,56,1,3795.0
27011,02/03/2024,21/09/2023,463.6,40,7,3245.0
27014,22/02/2024,06/10/2023,450.0,49,2,900.0
27024,26/02/2024,25/09/2023,881.0,45,4,3524.0
27054,14/02/2024,15/09/2023,317.5,57,4,1270.0
27055,30/01/2024,12/10/2023,1083.0,72,4,4332.0
27056,11/01/2024,15/09/2023,227.3,91,10,2273.0
27118,14/02/2024,18/12/2023,457.0,57,3,1371.0
27123,18/09/2023,18/09/2023,1000.0,206,1,1000.0
27164,20/12/2023,11/10/2023,1111.2,113,3,3333.5
27181,15/10/2023,14/09/2023,757.7,179,2,1515.4
27184,29/01/2024,11/09/2023,655.7,73,7,4590.0
27193,08/02/2024,03/09/2023,285.9,63,9,2573.0
27196,19/12/2023,16/11/2023,733.7,114,3,2201.0
27210,29/02/2024,09/10/2023,332.5,42,8,2659.7
27211,31/01/2024,11/11/2023,350.0,71,2,700.0
27215,30/01/2024,30/01/2024,152.0,72,1,152.0
27225,13/02/2024,13/02/2024,1200.0,58,2,2400.0
27254,10/12/2023,10/12/2023,2270.0,123,1,2270.0
27261,04/01/2024,04/01/2024,377.0,98,1,377.0
27287,26/01/2024,06/09/2023,577.8,76,8,4622.0
27319,26/09/2023,26/09/2023,2600.0,198,1,2600.0
27326,29/12/2023,29/12/2023,3500.0,104,1,3500.0
27338,24/01/2024,24/01/2024,4000.0,78,1,4000.0
27360,22/02/2024,22/02/2024,305.0,49,1,305.0
27389,26/02/2024,26/01/2024,380.0,45,5,1900.0
27408,24/09/2023,24/09/2023,3800.0,200,1,3800.0
27411,17/10/2023,17/10/2023,760.0,177,1,760.0
27495,02/02/2024,29/09/2023,1000.0,69,2,2000.0
27509,12/02/2024,16/09/2023,3500.0,59,4,14000.0
27518,21/01/2024,16/10/2023,1458.8,81,5,7294.0
27528,18/10/2023,18/10/2023,500.0,176,1,500.0
27531,08/11/2023,09/10/2023,1500.5,155,2,3001.0
27532,27/12/2023,05/09/2023,533.3,106,6,3200.0
27537,22/09/2023,22/09/2023,750.0,202,2,1500.0
27547,04/10/2023,04/10/2023,606.0,190,1,606.0
27566,03/03/2024,13/09/2023,235.4,39,12,2825.0
27579,03/03/2024,03/12/2023,1132.3,39,5,5661.4
27584,28/12/2023,01/10/2023,1440.0,105,2,2880.0
27592,21/01/2024,21/01/2024,2300.0,81,1,2300.0
27615,08/09/2023,08/09/2023,65.0,216,1,65.0
27625,18/01/2024,09/12/2023,576.0,84,2,1152.0
27635,01/03/2024,06/10/2023,164.5,41,2,329.0
27643,02/03/2024,18/11/2023,255.6,40,7,1789.5
27649,19/02/2024,16/10/2023,323.2,52,5,1616.0
27652,27/12/2023,01/09/2023,437.5,106,4,1750.0
27658,02/02/2024,25/09/2023,120.0,69,5,600.0
27706,24/09/2023,24/09/2023,150.0,200,1,150.0
27724,12/02/2024,05/10/2023,569.6,59,14,7974.4
27727,06/02/2024,05/09/2023,549.6,65,14,7694.0
27731,30/09/2023,30/09/2023,600.0,194,1,600.0
27740,28/02/2024,14/11/2023,553.5,43,4,2214.0
27742,04/02/2024,04/02/2024,500.0,67,1,500.0
27747,02/03/2024,18/09/2023,429.3,40,10,4293.0
27750,19/01/2024,19/01/2024,100.0,83,1,100.0
27751,25/11/2023,28/09/2023,280.0,138,3,840.0
27759,30/12/2023,30/12/2023,591.0,103,1,591.0
27771,31/10/2023,31/10/2023,379.0,163,1,379.0
27772,12/01/2024,12/01/2024,1000.0,90,1,1000.0
27793,21/02/2024,22/10/2023,1000.0,50,3,3000.0
27795,07/12/2023,18/10/2023,646.5,126,5,3232.7
27806,09/02/2024,09/02/2024,1000.0,62,1,1000.0
27811,21/11/2023,13/09/2023,1320.3,142,3,3961.0
27812,24/01/2024,24/01/2024,377.0,78,1,377.0
27814,07/02/2024,06/02/2024,877.5,64,2,1755.0
27835,09/01/2024,20/10/2023,417.0,93,4,1668.0
27846,31/01/2024,25/11/2023,1877.7,71,2,3755.4
27856,12/01/2024,12/10/2023,512.5,90,4,2050.0
27859,24/02/2024,24/02/2024,1327.0,47,4,5308.0
27862,22/02/2024,19/09/2023,439.0,49,4,1756.0
27875,15/02/2024,15/01/2024,815.0,56,2,1630.0
27877,27/02/2024,14/10/2023,217.5,44,3,652.5
27889,02/03/2024,05/10/2023,2353.5,40,4,9414.2
27893,10/12/2023,10/12/2023,7560.0,123,2,15120.0
27896,23/01/2024,04/11/2023,1828.7,79,3,5486.0
27921,29/02/2024,06/10/2023,373.3,42,7,2613.0
27975,19/12/2023,03/10/2023,393.8,114,4,1575.0
27988,13/02/2024,09/11/2023,600.0,58,3,1800.0
28021,02/02/2024,02/02/2024,7000.0,69,1,7000.0
28045,27/02/2024,27/02/2024,500.0,44,1,500.0
28055,29/02/2024,13/02/2024,3513.3,42,3,10540.0
28066,23/12/2023,23/12/2023,7535.0,110,1,7535.0
28085,08/02/2024,08/09/2023,273.7,63,3,821.0
28092,24/09/2023,24/09/2023,1000.0,200,1,1000.0
28099,07/11/2023,06/11/2023,2012.2,156,5,10061.0
28100,28/02/2024,02/09/2023,473.9,43,9,4265.0
28106,01/03/2024,07/01/2024,333.3,41,3,1000.0
28136,17/02/2024,04/11/2023,948.5,54,2,1897.0
28140,01/03/2024,14/02/2024,2844.4,41,7,19911.1
28162,23/01/2024,26/09/2023,1000.0,79,3,3000.0
28190,08/02/2024,24/09/2023,799.5,63,4,3198.0
28211,12/02/2024,28/09/2023,354.0,59,5,1770.0
28212,16/02/2024,16/02/2024,1000.0,55,2,2000.0
28228,21/02/2024,15/01/2024,1331.0,50,4,5324.0
28257,15/09/2023,15/09/2023,100.0,209,1,100.0
28264,09/10/2023,09/10/2023,380.0,185,2,760.0
28300,23/02/2024,01/09/2023,5110.1,48,4,20440.5
28308,14/10/2023,14/10/2023,900.0,180,1,900.0
28358,21/10/2023,21/10/2023,380.0,173,1,380.0
28361,18/10/2023,18/10/2023,380.0,176,1,380.0
28364,02/03/2024,01/11/2023,1825.0,40,8,14600.0
28366,23/01/2024,26/09/2023,223.0,79,4,892.0
28378,27/09/2023,27/09/2023,1000.0,197,1,1000.0
28386,17/10/2023,17/10/2023,100.0,177,1,100.0
28408,03/09/2023,03/09/2023,1000.0,221,1,1000.0
28413,03/03/2024,03/03/2024,7603.2,39,1,7603.2
28449,03/03/2024,03/03/2024,3038.0,39,1,3038.0
28464,03/03/2024,05/10/2023,486.3,39,4,1945.0
28476,13/02/2024,13/09/2023,476.0,58,15,7140.0
28481,25/12/2023,12/09/2023,414.0,108,7,2898.0
28484,22/02/2024,18/10/2023,124.0,49,2,248.0
28494,18/02/2024,17/09/2023,340.7,53,7,2385.0
28496,20/02/2024,05/01/2024,500.0,51,4,2000.0
28507,07/01/2024,24/12/2023,3250.0,95,2,6500.0
28510,30/01/2024,30/01/2024,300.0,72,1,300.0
28516,16/11/2023,09/10/2023,7502.5,147,4,30010.0
28577,07/01/2024,07/01/2024,3000.0,95,1,3000.0
28586,21/09/2023,15/09/2023,4753.9,203,8,38031.0
28609,10/02/2024,10/02/2024,4150.0,61,1,4150.0
28623,20/12/2023,20/12/2023,1000.0,113,1,1000.0
28629,04/10/2023,04/10/2023,1000.0,190,1,1000.0
28636,03/03/2024,03/09/2023,387.7,39,12,4652.4
28639,12/02/2024,13/09/2023,173.6,59,7,1215.0
28645,17/11/2023,11/09/2023,800.0,146,2,1600.0
28664,13/01/2024,17/11/2023,429.7,89,2,859.4
28677,31/01/2024,15/01/2024,108.0,71,2,216.0
28678,24/09/2023,24/09/2023,900.0,200,1,900.0
28703,11/02/2024,11/02/2024,2000.0,60,1,2000.0
28716,02/03/2024,05/01/2024,790.3,40,12,9483.0
28747,27/02/2024,27/02/2024,238.0,44,1,238.0
28748,08/11/2023,08/11/2023,355.0,155,2,710.0
28792,01/02/2024,01/02/2024,255.0,70,1,255.0
28794,20/01/2024,03/10/2023,658.0,82,3,1974.0
28795,09/02/2024,08/09/2023,1477.2,62,5,7386.0
28816,07/02/2024,07/02/2024,381.0,64,1,381.0
28828,09/01/2024,12/09/2023,126.7,93,3,380.0
28849,22/02/2024,07/10/2023,740.0,49,5,3700.0
28895,23/12/2023,23/12/2023,4000.0,110,1,4000.0
28937,13/02/2024,16/11/2023,523.7,58,6,3142.0
28946,20/02/2024,20/02/2024,605.0,51,1,605.0
28984,03/01/2024,03/01/2024,7500.0,99,1,7500.0
28992,14/01/2024,12/01/2024,6000.0,88,2,12000.0
28993,26/09/2023,26/09/2023,2000.0,198,1,2000.0
29014,21/12/2023,21/12/2023,4000.0,112,1,4000.0
29042,29/02/2024,30/01/2024,703.7,42,3,2111.0
29059,26/02/2024,15/02/2024,925.0,45,2,1850.0
29071,22/11/2023,02/11/2023,832.1,141,3,2496.3
29075,06/02/2024,15/09/2023,543.2,65,5,2716.1
29108,17/02/2024,01/11/2023,1626.7,54,3,4880.0
29128,10/02/2024,14/10/2023,208.0,61,2,416.1
29134,25/01/2024,01/09/2023,202.7,77,3,608.0
29155,06/02/2024,06/02/2024,397.0,65,1,397.0
29174,29/10/2023,29/10/2023,2275.0,165,1,2275.0
29187,01/09/2023,01/09/2023,500.0,223,1,500.0
29200,28/12/2023,28/12/2023,4520.0,105,1,4520.0
29206,20/02/2024,10/09/2023,332.5,51,8,2660.0
29212,21/11/2023,21/09/2023,1833.3,142,3,5500.0
29213,22/02/2024,26/09/2023,627.4,49,12,7529.3
29214,26/09/2023,26/09/2023,140.0,198,1,140.0
29216,22/01/2024,23/10/2023,3380.0,80,6,20280.0
29225,16/10/2023,16/10/2023,400.0,178,1,400.0
29235,21/02/2024,26/11/2023,312.5,50,2,625.0
30002,14/02/2024,03/11/2023,3120.0,57,5,15600.0
30011,26/11/2023,15/09/2023,997.3,137,4,3989.0
30020,02/01/2024,23/10/2023,903.7,100,3,2711.0
30028,03/12/2023,08/09/2023,4600.0,130,3,13800.0
30029,01/03/2024,01/09/2023,329.1,41,6,1974.4
30032,02/09/2023,02/09/2023,1500.0,222,1,1500.0
30037,24/10/2023,03/09/2023,2125.0,170,2,4250.0
30040,19/01/2024,08/09/2023,1935.0,83,2,3870.0
30043,13/01/2024,12/09/2023,1050.0,89,6,6300.0
30049,29/12/2023,18/09/2023,833.3,104,3,2500.0
30050,08/11/2023,08/11/2023,10.1,155,1,10.1
30062,23/11/2023,25/09/2023,4620.0,140,3,13860.0
30068,22/11/2023,27/09/2023,1095.0,141,4,4380.0
30071,04/02/2024,04/10/2023,579.3,67,3,1738.0
30072,06/02/2024,29/09/2023,313.3,65,6,1880.0
30078,27/12/2023,27/12/2023,142.9,106,1,142.9
30084,20/02/2024,08/10/2023,693.9,51,9,6244.8
30086,18/02/2024,11/10/2023,574.1,53,9,5167.2
30089,12/10/2023,12/10/2023,275.0,182,1,275.0
30095,17/10/2023,17/10/2023,2388.0,177,1,2388.0
30096,17/01/2024,01/11/2023,812.5,85,4,3250.0
30101,22/02/2024,21/10/2023,2658.0,49,2,5316.0
30105,03/03/2024,26/10/2023,5793.8,39,8,46350.0
30107,29/10/2023,29/10/2023,540.0,165,1,540.0
30109,02/11/2023,02/11/2023,760.0,161,1,760.0
30110,01/11/2023,01/11/2023,7000.0,162,1,7000.0
30115,28/01/2024,19/11/2023,3400.0,74,2,6800.0
30119,09/11/2023,09/11/2023,1001.0,154,1,1001.0
30122,26/01/2024,11/11/2023,286.0,76,5,1430.0
30123,03/01/2024,03/01/2024,1505.0,99,1,1505.0
30126,28/11/2023,28/11/2023,4000.0,135,1,4000.0
30129,14/11/2023,14/11/2023,2300.0,149,1,2300.0
30134,20/02/2024,20/02/2024,200.0,51,1,200.0
30138,24/01/2024,25/11/2023,7790.0,78,2,15580.0
30140,06/12/2023,06/12/2023,200.0,127,1,200.0
30142,17/01/2024,06/12/2023,2650.0,85,2,5300.0
30143,03/12/2023,02/12/2023,4500.0,130,2,9000.0
30150,09/12/2023,09/12/2023,379.0,124,1,379.0
30153,06/02/2024,02/01/2024,4287.1,65,7,30010.0
30155,07/02/2024,14/12/2023,542.3,64,3,1627.0
30156,16/12/2023,16/12/2023,152.0,117,1,152.0
30159,04/02/2024,26/12/2023,2080.5,67,4,8322.0
30164,22/12/2023,22/12/2023,7530.0,111,1,7530.0
30170,28/12/2023,28/12/2023,226.0,105,1,226.0
30175,01/01/2024,01/01/2024,4000.0,101,1,4000.0
30178,08/02/2024,02/01/2024,6099.0,63,5,30495.0
30180,01/03/2024,31/12/2023,1268.8,41,4,5075.4
30186,27/02/2024,02/01/2024,1068.6,44,5,5343.0
30190,03/01/2024,03/01/2024,80.0,99,1,80.0
30191,05/01/2024,05/01/2024,500.0,97,1,500.0
30193,05/01/2024,05/01/2024,497.0,97,1,497.0
30194,05/01/2024,05/01/2024,500.0,97,1,500.0
30195,05/01/2024,05/01/2024,500.0,97,1,500.0
30197,10/02/2024,08/01/2024,750.0,61,3,2250.0
30203,11/02/2024,08/01/2024,253.7,60,6,1522.5
30204,07/02/2024,07/02/2024,200.0,64,1,200.0
30212,15/01/2024,15/01/2024,500.0,87,1,500.0
30215,05/02/2024,16/01/2024,1780.1,66,3,5340.2
30217,23/01/2024,16/01/2024,849.5,79,2,1699.0
30222,21/01/2024,21/01/2024,1000.0,81,1,1000.0
30224,21/01/2024,21/01/2024,395.0,81,1,395.0
30225,22/01/2024,21/01/2024,1133.3,80,3,3400.0
30226,22/01/2024,22/01/2024,2000.0,80,1,2000.0
30228,22/01/2024,22/01/2024,200.0,80,1,200.0
30230,28/02/2024,22/01/2024,625.0,43,2,1250.0
30231,26/02/2024,23/01/2024,2100.0,45,2,4200.0
30237,29/01/2024,29/01/2024,1000.0,73,3,3000.0
30240,27/02/2024,27/01/2024,1000.0,44,3,3000.0
30243,09/02/2024,28/01/2024,2750.0,62,2,5500.0
30253,01/02/2024,01/02/2024,1894.0,70,1,1894.0
30255,18/02/2024,01/02/2024,1400.2,53,5,7001.0
30257,03/02/2024,03/02/2024,1200.0,68,1,1200.0
30258,25/02/2024,04/02/2024,493.0,46,5,2465.0
30259,04/02/2024,04/02/2024,1000.0,67,1,1000.0
30260,05/02/2024,05/02/2024,700.0,66,1,700.0
30261,18/02/2024,06/02/2024,2507.1,53,7,17550.0
30262,16/02/2024,07/02/2024,564.5,55,3,1693.6
30269,08/02/2024,08/02/2024,1000.0,63,1,1000.0
30270,08/02/2024,08/02/2024,500.0,63,1,500.0
30272,10/02/2024,10/02/2024,5000.0,61,1,5000.0
30273,10/02/2024,10/02/2024,2498.0,61,1,2498.0
30275,03/03/2024,11/02/2024,950.0,39,2,1900.0
30285,15/02/2024,15/02/2024,574.0,56,1,574.0
30288,17/02/2024,17/02/2024,1000.0,54,1,1000.0
30291,19/02/2024,19/02/2024,1000.0,52,1,1000.0
30300,28/02/2024,28/02/2024,1600.0,43,1,1600.0
30304,25/02/2024,25/02/2024,1545.0,46,1,1545.0
30305,25/02/2024,25/02/2024,1515.0,46,1,1515.0
30307,27/02/2024,26/02/2024,2100.0,44,2,4200.0
30309,28/02/2024,28/02/2024,150.0,43,1,150.0
30312,02/03/2024,02/03/2024,1135.0,40,1,1135.0
30313,02/03/2024,02/03/2024,1597.0,40,1,1597.0
,,,,,,